PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	1	364
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	2	365
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	3	370
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	4	370
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	5	370
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	6	370
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	7	372
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	8	402
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	9	402
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	10	402
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	11	409
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	12	410
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	13	413
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	14	414
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	15	414
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	16	421
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	17	424
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	18	424
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	19	426
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	20	427
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	21	431
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	22	431
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	23	433
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	24	435
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	25	460
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	26	475
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	27	475
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	28	476
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	29	479
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	30	480
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	31	484
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	32	486
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	33	488
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	34	487
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	35	487
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	36	487
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	37	487
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	38	487
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	39	513
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	40	518
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	41	518
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	42	518
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	43	518
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	44	523
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	45	523
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	46	524
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	47	527
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	48	527
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	49	533
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	50	533
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	51	537
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	52	537
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	53	538
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	54	550
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	55	575
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	56	585
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	57	586
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	58	586
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	59	584
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	60	595
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	61	598
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	62	601
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	63	601
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	64	599
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	65	604
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	66	610
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	67	610
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	68	613
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	69	613
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	70	615
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	71	624
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	72	627
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	73	650
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	74	650
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	75	650
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	76	650
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	77	653
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	78	658
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	79	662
PB2|PP755596.1|A/cattle/Texas/24-008749-003/2024(H5N1)	80	656
