MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	1	11634
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	2	11747
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	3	11770
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	4	11795
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	5	12373
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	6	12568
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	7	13475
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	8	13870
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	9	13970
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	10	13982
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	11	14058
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	12	14183
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	13	14249
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	14	14250
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	15	14250
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	16	14252
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	17	14331
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	18	14439
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	19	14929
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	20	14929
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	21	14935
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	22	14938
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	23	15321
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	24	15347
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	25	15398
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	26	15858
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	27	15905
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	28	15963
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	29	15972
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	30	16074
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	31	16136
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	32	16184
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	33	16560
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	34	16910
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	35	16929
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	36	17489
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	37	17486
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	38	19388
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	39	19411
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	40	19764
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	41	19768
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	42	19779
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	43	19841
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	44	19855
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	45	19914
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	46	19990
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	47	20117
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	48	20232
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	49	20247
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	50	20297
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	51	20300
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	52	20500
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	53	20838
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	54	20853
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	55	20873
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	56	21085
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	57	22333
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	58	22375
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	59	22454
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	60	22470
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	61	22597
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	62	22627
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	63	22855
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	64	22938
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	65	23044
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	66	22949
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	67	22948
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	68	23050
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	69	23061
MP|PP755590.1|A/cattle/Texas/24-008749-003/2024(H5N1)	70	23624
